Time,Timestamp,Fp1,Fp2,C3,C4,P7,P8,O1,O2,Estimulo
14.096,1595457127728.242,40590.453,13695.450,-60966.504,-18474.945,-14382.699,-27055.131,-63101.207,-22649.850,0
14.100,1595457127732.242,39420.855,13754.146,-60903.023,-18380.643,-14308.178,-27048.068,-63023.199,-22560.309,0
14.104,1595457127736.242,37141.289,13696.232,-60954.547,-18393.184,-13945.141,-27096.326,-63019.512,-22506.217,0
14.108,1595457127740.242,35761.805,13655.306,-61012.594,-18452.660,-13619.387,-27077.037,-63055.273,-22526.422,0
14.112,1595457127744.241,38833.605,13695.919,-61018.023,-18502.170,-13866.307,-27154.574,-63105.410,-22623.361,0
14.116,1595457127748.241,40509.832,13709.644,-60957.340,-18458.182,-14396.534,-27127.373,-63089.629,-22665.809,0
14.120,1595457127752.241,39344.301,13739.259,-60902.801,-18378.006,-14323.399,-27067.471,-63022.418,-22574.590,0
14.124,1595457127756.241,37086.816,13692.097,-60929.871,-18362.471,-13879.784,-26952.873,-62998.188,-22482.523,0
14.128,1595457127760.241,35618.020,13666.772,-60992.008,-18426.666,-13603.450,-27087.363,-63032.812,-22518.555,0
14.132,1595457127764.241,38709.441,13694.399,-61026.785,-18495.822,-13872.163,-27210.186,-63110.102,-22639.881,0
14.136,1595457127768.241,40445.258,13686.599,-60953.676,-18451.969,-14386.968,-27089.867,-63090.703,-22669.832,0
14.140,1595457127772.241,39298.031,13718.584,-60906.891,-18362.270,-14325.366,-26922.764,-63026.309,-22551.725,0
14.144,1595457127776.240,37071.707,13688.722,-60923.164,-18358.203,-13899.990,-27018.340,-62994.879,-22492.201,0
14.148,1595457127780.240,35606.059,13668.784,-60971.938,-18419.691,-13587.625,-27119.549,-63022.531,-22514.531,0
14.152,1595457127784.240,38694.848,13682.910,-61030.965,-18496.873,-13863.602,-27088.258,-63115.223,-22607.113,0
14.156,1595457127788.240,40466.020,13690.286,-60961.004,-18447.832,-14401.608,-27035.105,-63094.949,-22631.811,0
14.160,1595457127792.240,39322.551,13723.948,-60897.258,-18360.840,-14283.569,-27060.139,-63014.773,-22552.484,0
14.164,1595457127796.240,37125.219,13673.992,-60910.090,-18352.816,-13857.634,-27011.434,-62990.098,-22468.621,0
14.168,1595457127800.240,35627.852,13623.745,-60984.117,-18426.018,-13612.704,-27067.336,-63046.848,-22487.486,0
14.172,1595457127804.240,38708.684,13657.742,-61028.598,-18488.938,-13871.604,-27152.406,-63124.430,-22585.723,0
14.176,1595457127808.240,40488.418,13673.120,-60966.012,-18458.203,-14440.054,-27172.143,-63112.070,-22634.270,0
14.180,1595457127812.239,39356.012,13728.776,-60891.023,-18350.021,-14347.093,-26987.830,-63023.043,-22510.084,0
14.184,1595457127816.239,37159.684,13667.175,-60925.781,-18351.943,-13848.313,-27041.721,-62996.109,-22444.459,0
14.188,1595457127820.239,35574.320,13621.756,-60993.012,-18418.016,-13598.086,-27129.271,-63042.488,-22465.783,0
14.192,1595457127824.239,38678.285,13658.726,-61024.395,-18486.814,-13841.966,-27113.180,-63113.547,-22555.324,0
14.196,1595457127828.239,40527.867,13684.475,-60960.781,-18443.652,-14376.083,-27070.287,-63096.559,-22586.906,0
14.200,1595457127832.239,39392.152,13715.298,-60890.441,-18351.496,-14314.839,-27016.285,-63017.457,-22483.172,0
14.204,1595457127836.239,37176.469,13655.149,-60923.453,-18359.855,-13883.942,-26990.469,-62994.992,-22401.969,0
14.208,1595457127840.239,35600.293,13627.657,-60978.195,-18410.326,-13557.763,-26980.432,-63019.625,-22384.668,0
14.212,1595457127844.238,38680.207,13655.373,-61036.801,-18492.850,-13864.809,-27113.023,-63117.367,-22500.830,0
14.216,1595457127848.238,40552.074,13657.385,-60968.203,-18469.246,-14408.939,-27092.750,-63104.449,-22550.986,0
14.220,1595457127852.238,39441.574,13715.074,-60880.023,-18348.725,-14323.534,-27028.801,-63006.145,-22422.822,0
14.224,1595457127856.238,37231.434,13658.547,-60908.188,-18353.822,-13874.331,-27009.422,-62982.676,-22323.916,0
14.228,1595457127860.238,35591.039,13613.017,-60978.574,-18427.672,-13611.943,-27104.908,-63035.113,-22334.666,0
14.232,1595457127864.238,38663.688,13639.057,-61030.723,-18501.768,-13844.357,-27174.826,-63114.238,-22426.533,0
14.236,1595457127868.238,40615.867,13612.569,-60990.758,-18483.662,-14356.413,-26996.660,-63116.520,-22446.225,0
14.240,1595457127872.237,39497.633,13678.016,-60895.605,-18369.043,-14312.515,-26942.211,-63022.574,-22320.406,0
14.244,1595457127876.237,37305.148,13673.411,-60897.078,-18347.518,-13915.033,-27133.408,-62977.512,-22244.254,0
14.248,1595457127880.237,35620.363,13619.700,-60977.145,-18419.646,-13586.910,-26986.713,-63020.988,-22235.514,0
14.252,1595457127884.237,38685.145,13647.170,-61020.418,-18498.102,-13799.185,-27072.096,-63103.555,-22340.725,0
14.256,1595457127888.237,40650.000,13644.667,-60970.305,-18456.639,-14396.490,-26986.332,-63108.828,-22361.803,0
14.260,1595457127892.237,39524.520,13664.270,-60916.613,-18385.092,-14322.438,-26994.000,-63032.922,-22292.244,0
14.264,1595457127896.237,37344.398,13621.957,-60939.594,-18386.611,-13897.309,-27083.518,-63014.660,-22222.953,0
14.268,1595457127900.237,35625.840,13607.675,-60974.684,-18424.430,-13574.505,-27050.885,-63031.469,-22187.391,0
14.272,1595457127904.236,38664.918,13638.363,-61020.594,-18498.705,-13820.731,-27215.059,-63112.383,-22281.582,0
14.276,1595457127908.236,40654.066,13622.918,-60977.703,-18481.203,-14386.722,-27079.719,-63114.617,-22305.162,0
14.280,1595457127912.236,39549.914,13666.951,-60903.828,-18368.662,-14328.317,-26961.254,-63024.363,-22179.479,0
14.284,1595457127916.236,37388.230,13639.057,-60918.137,-18344.143,-13910.340,-26951.844,-62988.176,-22077.779,0
14.288,1595457127920.236,35629.930,13586.485,-60989.035,-18417.814,-13557.651,-26962.686,-63022.285,-22101.068,0
14.292,1595457127924.236,38623.074,13585.256,-61056.961,-18528.121,-13846.189,-27199.277,-63135.047,-22267.031,0
14.296,1595457127928.236,40631.961,13599.896,-60972.941,-18479.527,-14338.711,-27100.439,-63098.637,-22309.834,0
14.300,1595457127932.235,39546.023,13676.160,-60882.238,-18335.449,-14250.488,-26835.123,-62991.840,-22166.402,0
14.304,1595457127936.235,37402.355,13627.479,-60919.566,-18345.551,-13852.739,-26932.600,-62979.637,-22120.291,0
14.308,1595457127940.235,35573.648,13576.829,-60997.191,-18439.227,-13612.078,-27169.639,-63036.051,-22201.986,0
14.312,1595457127944.235,38584.273,13604.881,-61060.402,-18511.893,-13851.264,-27145.992,-63130.488,-22306.682,0
14.316,1595457127948.235,40599.773,13606.669,-60979.578,-18461.334,-14382.922,-27010.451,-63106.906,-22339.049,0
14.320,1595457127952.235,39481.918,13673.858,-60884.273,-18347.898,-14330.149,-26926.207,-63005.051,-22243.070,0
14.324,1595457127956.235,37382.195,13642.812,-60911.543,-18351.451,-13876.186,-26978.018,-62977.176,-22183.703,0
14.328,1595457127960.235,35573.762,13579.869,-60996.074,-18436.992,-13626.405,-27117.939,-63038.734,-22236.252,0
14.332,1595457127964.234,38562.883,13608.725,-61046.992,-18508.160,-13832.801,-27153.189,-63120.562,-22343.875,0
14.336,1595457127968.234,40584.777,13607.585,-60986.285,-18467.973,-14374.876,-27003.320,-63115.199,-22388.490,0
14.340,1595457127972.234,39462.094,13657.005,-60905.574,-18376.061,-14343.963,-26980.945,-63024.496,-22304.426,0
14.344,1595457127976.234,37383.871,13618.001,-60934.832,-18385.449,-13883.473,-27064.967,-62996.535,-22260.727,0
14.348,1595457127980.234,35582.031,13573.275,-60984.453,-18421.637,-13561.876,-26968.496,-63026.441,-22242.398,0
14.352,1595457127984.234,38581.902,13613.844,-61034.008,-18491.330,-13756.648,-27022.879,-63108.180,-22339.809,0
14.356,1595457127988.234,40612.895,13619.499,-60976.316,-18467.010,-14345.305,-27042.145,-63105.969,-22408.248,0
14.360,1595457127992.233,39482.477,13667.555,-60899.805,-18364.035,-14373.646,-26992.838,-63025.992,-22317.926,0
14.364,1595457127996.233,37418.184,13624.461,-60929.156,-18370.854,-13895.587,-27041.699,-62996.379,-22258.068,0
14.368,1595457128000.233,35596.293,13569.006,-60994.957,-18440.748,-13568.737,-27000.885,-63034.598,-22276.508,0
14.372,1595457128004.233,38588.141,13607.741,-61043.262,-18506.551,-13763.802,-27072.410,-63117.590,-22379.975,0
14.376,1595457128008.233,40633.570,13597.571,-60989.125,-18494.391,-14341.125,-27058.977,-63118.195,-22453.578,0
14.380,1595457128012.233,39489.586,13653.854,-60903.586,-18396.043,-14364.438,-27037.027,-63028.855,-22371.658,0
14.384,1595457128016.233,37445.383,13638.766,-60915.988,-18373.805,-13850.929,-27010.361,-62979.926,-22282.074,0
14.388,1595457128020.233,35595.062,13589.726,-60998.691,-18441.396,-13574.772,-26989.887,-63035.270,-22300.402,0
14.392,1595457128024.232,38531.145,13606.065,-61059.914,-18518.420,-13786.153,-27077.596,-63125.012,-22417.234,0
14.396,1595457128028.232,40565.465,13606.534,-60990.488,-18511.312,-14351.228,-27184.838,-63116.609,-22521.795,0
14.400,1595457128032.232,39440.969,13661.564,-60910.758,-18388.557,-14365.086,-26916.932,-63029.035,-22393.207,0
14.404,1595457128036.232,37446.703,13639.727,-60927.500,-18375.547,-13898.694,-26941.920,-62990.945,-22316.674,0
14.408,1595457128040.232,35561.199,13585.345,-61002.961,-18454.426,-13564.312,-27128.557,-63033.391,-22380.221,0
14.412,1595457128044.232,38486.977,13616.905,-61064.137,-18524.902,-13793.037,-27038.838,-63128.766,-22478.947,0
14.416,1595457128048.232,40535.602,13605.372,-61010.047,-18521.816,-14394.881,-27068.699,-63131.449,-22570.389,0
14.420,1595457128052.231,39401.676,13661.587,-60909.953,-18410.416,-14393.182,-27143.287,-63037.504,-22504.361,0
14.424,1595457128056.231,37447.172,13636.352,-60937.426,-18383.326,-13917.805,-26974.598,-63009.184,-22405.969,0
14.428,1595457128060.231,35570.898,13573.744,-61003.922,-18451.543,-13593.123,-27002.494,-63049.598,-22423.561,0
14.432,1595457128064.231,38463.910,13613.776,-61057.164,-18524.119,-13794.513,-27104.932,-63138.691,-22545.713,0
14.436,1595457128068.231,40553.910,13609.194,-60999.785,-18514.598,-14372.842,-27153.277,-63139.070,-22634.605,0
14.440,1595457128072.231,39438.379,13651.886,-60921.688,-18396.223,-14384.375,-26925.045,-63050.379,-22515.537,0
14.444,1595457128076.231,37469.859,13633.670,-60931.637,-18376.979,-13923.191,-27049.633,-63016.785,-22435.205,0
14.448,1595457128080.231,35566.520,13579.176,-60993.281,-18454.113,-13656.849,-27187.678,-63067.164,-22477.271,0
14.452,1595457128084.230,38503.293,13623.320,-61030.562,-18494.928,-13727.278,-26988.971,-63123.336,-22519.539,0
14.456,1595457128088.230,40617.699,13608.882,-60992.945,-18480.221,-14336.006,-27010.898,-63137.773,-22589.230,0
14.460,1595457128092.230,39453.375,13630.942,-60916.055,-18401.363,-14343.628,-27027.326,-63053.598,-22532.838,0
14.464,1595457128096.230,37503.520,13637.648,-60905.863,-18360.795,-13889.485,-26907.029,-63001.141,-22397.967,0
14.468,1595457128100.230,35571.035,13592.498,-60982.555,-18451.164,-13604.456,-27212.980,-63049.844,-22457.646,0
14.472,1595457128104.230,38465.629,13607.094,-61060.918,-18514.129,-13829.784,-26982.488,-63156.504,-22515.045,0
14.476,1595457128108.230,40579.277,13607.675,-60996.789,-18498.705,-14387.885,-27013.557,-63145.730,-22590.146,0
14.480,1595457128112.229,39469.199,13656.603,-60912.594,-18388.645,-14423.871,-26993.932,-63054.961,-22509.457,0
14.484,1595457128116.229,37534.320,13628.596,-60925.133,-18383.930,-13907.813,-27010.809,-63012.383,-22427.539,0
14.488,1595457128120.229,35593.387,13566.860,-60973.301,-18451.654,-13549.426,-27034.947,-63038.062,-22429.506,0
14.492,1595457128124.229,38422.824,13595.716,-61036.039,-18548.729,-13770.016,-27266.088,-63137.754,-22566.410,0
14.496,1595457128128.229,40602.547,13581.143,-60993.570,-18519.984,-14377.826,-26974.062,-63146.156,-22591.756,0
14.500,1595457128132.229,39508.496,13620.236,-60903.828,-18400.984,-14372.216,-26777.902,-63045.016,-22473.896,0
14.504,1595457128136.229,37545.723,13621.331,-60914.781,-18383.617,-13955.825,-26939.215,-63006.840,-22408.584,0
14.508,1595457128140.229,35547.453,13544.240,-60992.344,-18475.885,-13624.192,-27123.572,-63052.613,-22461.826,0
14.512,1595457128144.229,38390.438,13582.708,-61035.324,-18528.768,-13777.838,-26995.654,-63129.930,-22510.531,0
14.516,1595457128148.228,40576.750,13573.834,-60980.965,-18526.332,-14388.600,-27044.514,-63133.750,-22577.318,0
14.520,1595457128152.228,39483.328,13611.586,-60889.031,-18428.074,-14404.134,-27037.562,-63037.840,-22486.033,0
14.524,1595457128156.228,37548.336,13585.077,-60911.965,-18422.643,-13919.593,-27140.023,-63003.219,-22411.311,0
14.528,1595457128160.228,35534.711,13518.446,-60987.539,-18486.121,-13627.165,-27100.572,-63048.973,-22402.660,0
14.532,1595457128164.228,38334.289,13576.673,-61020.840,-18514.084,-13708.146,-26866.260,-63103.020,-22414.396,0
14.536,1595457128168.228,40533.254,13586.485,-60954.188,-18495.129,-14316.091,-26958.191,-63101.609,-22491.174,0
14.540,1595457128172.228,39442.199,13607.384,-60891.938,-18422.039,-14403.419,-26885.191,-63031.605,-22418.285,0
14.544,1595457128176.228,37538.055,13580.159,-60912.055,-18416.070,-13943.420,-26927.838,-62999.730,-22333.258,0
14.548,1595457128180.227,35529.305,13533.176,-60956.758,-18469.514,-13541.603,-26963.221,-63009.098,-22326.531,0
14.552,1595457128184.227,38265.828,13573.879,-61025.289,-18556.998,-13717.063,-27112.822,-63102.660,-22448.035,0
14.556,1595457128188.227,40466.805,13561.160,-60986.867,-18545.867,-14347.025,-27047.555,-63123.695,-22523.518,0
14.560,1595457128192.227,39379.035,13599.002,-60885.188,-18429.258,-14399.038,-26987.160,-63026.688,-22427.873,0
14.564,1595457128196.227,37508.863,13584.183,-60899.293,-18419.760,-13938.682,-27076.299,-62989.562,-22358.293,0
14.568,1595457128200.227,35489.652,13523.319,-60955.551,-18455.746,-13606.400,-26910.627,-63011.754,-22319.557,0
14.572,1595457128204.227,38198.371,13527.700,-61027.234,-18558.430,-13728.933,-27168.119,-63101.074,-22464.150,0
14.576,1595457128208.226,40421.406,13521.598,-60978.773,-18543.834,-14311.039,-27058.842,-63107.801,-22535.631,0
14.580,1595457128212.226,39364.887,13554.679,-60889.660,-18433.059,-14403.017,-26824.797,-63023.312,-22419.357,0
14.584,1595457128216.226,37509.488,13534.294,-60899.785,-18411.533,-13938.056,-26916.975,-62987.348,-22341.596,0
14.588,1595457128220.226,35463.457,13448.329,-60966.707,-18466.607,-13636.866,-27043.531,-63027.516,-22352.816,0
14.592,1595457128224.226,38121.078,13434.136,-61048.602,-18573.115,-13783.181,-27125.428,-63130.289,-22479.127,0
14.596,1595457128228.226,40340.227,13422.400,-60990.758,-18571.930,-14340.543,-27222.100,-63123.781,-22572.266,0
14.600,1595457128232.226,39308.426,13453.045,-60903.742,-18449.375,-14390.723,-26936.555,-63028.699,-22448.930,0
14.604,1595457128236.226,37504.594,13428.392,-60900.992,-18410.707,-13941.363,-26757.160,-62985.203,-22317.055,0
14.608,1595457128240.225,35443.629,13327.249,-60980.766,-18504.629,-13578.908,-26921.691,-63023.758,-22347.652,0
14.612,1595457128244.225,38070.809,13355.457,-61037.648,-18585.988,-13713.376,-27094.852,-63107.602,-22467.057,0
14.616,1595457128248.225,40311.594,13350.630,-60985.906,-18564.711,-14322.104,-27137.117,-63110.930,-22543.633,0
14.620,1595457128252.225,39256.211,13371.729,-60905.371,-18476.846,-14402.682,-27025.939,-63026.395,-22464.129,0
14.624,1595457128256.225,37469.992,13356.329,-60932.777,-18459.299,-13930.680,-26968.385,-62998.078,-22371.883,0
14.628,1595457128260.225,35428.273,13317.974,-60972.270,-18494.279,-13602.623,-26966.932,-63018.773,-22344.010,0
14.632,1595457128264.225,38031.426,13347.545,-61037.605,-18580.893,-13707.229,-27013.088,-63105.410,-22427.986,0
14.636,1595457128268.224,40276.969,13330.558,-61002.625,-18598.773,-14321.053,-27052.047,-63125.480,-22532.078,0
14.640,1595457128272.224,39248.699,13384.984,-60925.266,-18512.496,-14439.405,-27110.943,-63047.676,-22478.322,0
14.644,1595457128276.224,37528.934,13400.071,-60918.023,-18474.834,-13925.114,-26939.617,-62988.285,-22345.373,0
14.648,1595457128280.224,35478.094,13335.944,-60973.344,-18520.766,-13552.175,-26946.033,-63007.801,-22318.574,0
14.652,1595457128284.224,38013.633,13374.277,-61044.535,-18611.180,-13699.026,-27169.215,-63102.547,-22445.354,0
14.656,1595457128288.224,40257.660,13391.443,-60980.988,-18582.078,-14305.474,-26968.721,-63104.227,-22480.668,0
14.660,1595457128292.224,39241.906,13442.897,-60888.742,-18488.268,-14394.680,-26975.717,-63011.824,-22409.188,0
14.664,1595457128296.224,37533.184,13451.682,-60902.512,-18459.367,-13913.424,-26982.332,-62968.082,-22318.574,0
14.668,1595457128300.223,35499.465,13381.922,-60984.184,-18520.074,-13575.063,-26999.924,-63011.152,-22319.355,0
14.672,1595457128304.223,38024.539,13431.186,-61025.156,-18599.578,-13714.762,-27093.018,-63090.234,-22417.973,0
14.676,1595457128308.223,40283.406,13453.939,-60961.988,-18562.676,-14276.350,-27002.023,-63083.414,-22470.275,0
14.680,1595457128312.223,39299.840,13502.555,-60881.633,-18456.996,-14409.789,-26931.168,-63006.367,-22383.438,0
14.684,1595457128316.223,37611.457,13509.595,-60892.406,-18444.123,-13935.642,-26957.723,-62965.621,-22305.029,0
14.688,1595457128320.223,35552.750,13455.102,-60952.109,-18491.977,-13560.534,-26972.385,-62989.180,-22292.578,0
14.692,1595457128324.223,38004.648,13479.890,-61027.145,-18598.596,-13647.192,-27197.557,-63081.984,-22426.621,0
14.696,1595457128328.222,40279.273,13490.439,-60968.875,-18588.270,-14257.193,-27147.959,-63086.566,-22493.789,0
14.700,1595457128332.222,39322.797,13532.461,-60879.062,-18458.092,-14396.669,-26840.377,-63004.648,-22371.658,0
14.704,1595457128336.222,37667.336,13537.848,-60892.879,-18441.307,-13969.885,-26920.484,-62968.996,-22293.361,0
14.708,1595457128340.222,35598.973,13481.029,-60942.453,-18508.025,-13585.144,-27105.646,-62981.535,-22326.777,0
14.712,1595457128344.222,38043.586,13511.540,-61010.270,-18579.307,-13638.162,-26993.084,-63064.148,-22402.281,0
14.716,1595457128348.222,40332.113,13515.987,-60967.176,-18563.303,-14244.453,-26913.086,-63074.430,-22458.361,0
14.720,1595457128352.222,39370.988,13560.602,-60887.043,-18466.520,-14386.879,-26910.896,-62997.293,-22400.023,0
14.724,1595457128356.222,37724.336,13570.280,-60871.734,-18433.572,-13910.742,-26914.383,-62945.371,-22305.877,0
14.728,1595457128360.221,35628.434,13499.402,-60939.594,-18494.525,-13584.406,-27074.152,-62981.066,-22320.541,0
14.732,1595457128364.221,37992.488,13530.271,-61003.855,-18577.428,-13666.884,-27084.949,-63069.379,-22412.764,0
14.736,1595457128368.221,40283.496,13543.838,-60951.820,-18575.596,-14259.205,-27096.191,-63079.930,-22496.068,0
14.740,1595457128372.221,39379.035,13571.800,-60883.020,-18478.053,-14373.981,-26951.688,-63007.016,-22412.340,0
14.744,1595457128376.221,37775.609,13584.160,-60884.094,-18433.035,-13920.777,-26835.570,-62956.078,-22294.500,0
14.748,1595457128380.221,35668.668,13517.352,-60929.625,-18492.781,-13547.771,-26978.846,-62968.527,-22298.881,0
14.752,1595457128384.221,37975.836,13529.242,-61009.531,-18602.463,-13624.103,-27146.260,-63067.793,-22426.086,0
14.756,1595457128388.220,40293.176,13525.532,-60966.637,-18585.207,-14220.336,-26997.039,-63080.062,-22475.371,0
14.760,1595457128392.220,39394.926,13580.629,-60869.027,-18481.764,-14340.409,-26936.756,-62984.441,-22394.457,0
